Edad,Ingreso_Mensual,Monto_Credito,Plazo_Meses,Atrasos_Previos,Cuota_Estimada,Ratio_Deuda_Ingreso,Perfil_Historico,Morosidad,Ingreso_Normalizado
43,1619.91,18877.24,48,3,393.28,24.28,Riesgoso,0,0.008662136660376232
34,12108.25,91596.06,60,0,1526.6,12.61,Confiable,0,0.7857678968219568
40,10573.3,67936.74,36,3,1887.13,17.85,Riesgoso,0,0.6720398439022366
61,3604.34,79534.66,36,1,2209.3,61.3,Confiable,0,0.15569321914220324
49,4345.44,9171.63,12,3,764.3,17.59,Riesgoso,1,0.210603059865878
55,7389.22,78001.76,60,4,1300.03,17.59,Riesgoso,1,0.43612387351843085
26,10472.69,48541.89,36,4,1348.39,12.88,Riesgoso,1,0.6645854125499105
21,2044.22,56329.4,36,1,1564.71,76.54,Confiable,1,0.040100261768273214
32,12265.27,34589.64,36,4,960.82,7.83,Riesgoso,1,0.7974018776483385
39,12440.85,92656.12,60,4,1544.27,12.41,Riesgoso,0,0.810411012494193
48,2628.98,79667.11,36,0,2212.98,84.18,Confiable,0,0.08342650446369364
59,9156.88,36495.88,36,1,1013.77,11.07,Confiable,0,0.5670939572501957
45,12165.63,39843.06,12,1,3320.25,27.29,Confiable,0,0.7900193158756937
53,7607.17,11294.24,12,2,941.19,12.37,Riesgoso,0,0.4522723012417137
55,13248.31,68766.93,24,0,2865.29,21.63,Confiable,0,0.870237621576285
41,8117.64,55896.98,48,3,1164.52,14.35,Riesgoso,1,0.49009422324173296
42,2039.94,57341.51,36,0,1592.82,78.08,Confiable,1,0.03978314650947234
38,14455.22,82274.41,36,4,2285.4,15.81,Riesgoso,1,0.9596604199406223
42,14448.44,61274.89,48,0,1276.56,8.84,Confiable,0,0.9591580738063538
50,5513.8,63315.42,12,2,5276.28,95.69,Riesgoso,1,0.2971695981305018
61,8747.81,6018.2,12,3,501.52,5.73,Riesgoso,1,0.5367849995591505
32,11564.63,17574.58,60,2,292.91,2.53,Riesgoso,0,0.7454898134132345
44,6636.2,38222.83,12,2,3185.24,48.0,Riesgoso,1,0.3803308519805256
24,7383.88,64003.59,36,4,1777.88,24.08,Riesgoso,1,0.4357282203684316
49,8550.09,67954.91,48,3,1415.73,16.56,Riesgoso,0,0.5221354600801531
55,14031.91,11423.74,36,1,317.33,2.26,Confiable,0,0.9282963871829125
26,3940.79,50774.44,48,4,1057.8,26.84,Riesgoso,1,0.18062159036265982
46,4069.89,22391.38,36,1,621.98,15.28,Confiable,0,0.19018691277181704
38,10407.52,61800.46,36,3,1716.68,16.49,Riesgoso,0,0.6597568140882158
28,4815.6,56896.49,36,2,1580.46,32.82,Riesgoso,0,0.2454383192298545
55,14372.86,51455.05,24,1,2143.96,14.92,Confiable,0,0.9535581739792112
37,10591.74,81851.15,60,0,1364.19,12.88,Confiable,0,0.6734061068396872
23,9181.19,44941.5,12,2,3745.12,40.79,Riesgoso,1,0.5688951422832447
50,13663.07,85602.3,48,3,1783.38,13.05,Riesgoso,0,0.900968164739895
25,3421.33,47945.44,48,0,998.86,29.2,Confiable,0,0.14213357813445834
42,5644.72,5218.13,60,1,86.97,1.54,Confiable,0,0.3068697686169996
47,1994.11,30141.76,48,1,627.95,31.49,Confiable,0,0.03638749410039661
43,7297.13,88205.35,24,2,3675.22,50.37,Riesgoso,1,0.42930070898969896
21,1610.67,38161.05,48,0,795.02,49.36,Confiable,0,0.00797752334464724
54,8735.46,70738.31,12,3,5894.86,67.48,Riesgoso,1,0.5358699590343395
28,3905.89,49120.83,12,2,4093.4,104.8,Riesgoso,1,0.17803576734112933
54,13867.26,44846.95,36,2,1245.75,8.98,Riesgoso,1,0.9160970817246032
55,14493.05,59333.51,60,1,988.89,6.82,Confiable,0,0.9624633335482011
31,9514.9,80500.28,12,3,6708.36,70.5,Riesgoso,1,0.5936205004641886
48,9352.45,38033.23,12,1,3169.44,33.89,Confiable,0,0.5815841981762909
55,4049.01,32814.72,24,1,1367.28,33.77,Confiable,1,0.18863986449991
59,2126.14,30264.38,12,4,2522.03,118.62,Riesgoso,1,0.04616990709560209
36,6597.22,89838.25,24,4,3743.26,56.74,Riesgoso,1,0.3774427321702316
23,7956.78,97248.98,48,0,2026.02,25.46,Confiable,0,0.4781757277906328
27,7198.31,17437.87,12,2,1453.16,20.19,Riesgoso,0,0.42197890294420776
63,10764.65,5317.38,36,0,147.71,1.37,Confiable,0,0.686217415110542
64,9142.65,40480.3,60,2,674.67,7.38,Riesgoso,0,0.566039623107033
47,7827.42,40744.73,48,0,848.85,10.84,Confiable,0,0.46859114137042696
55,6703.36,73688.18,12,0,6140.68,91.61,Confiable,0,0.38530689421909253
45,13534.46,75949.69,24,0,3164.57,23.38,Confiable,0,0.8914391475823294
54,2182.25,51050.17,36,2,1418.06,64.98,Riesgoso,1,0.05032722886460141
50,13945.34,82489.17,12,4,6874.1,49.29,Riesgoso,1,0.9218822124272136
40,4076.28,28202.17,36,1,783.39,19.22,Confiable,0,0.19066036288951277
41,13052.91,67531.18,24,2,2813.8,21.56,Riesgoso,0,0.8557599763497218
25,9105.28,87628.46,24,3,3651.19,40.1,Riesgoso,0,0.5632707919805404
47,13736.4,66912.99,36,0,1858.69,13.53,Confiable,0,0.9064013567791166
63,14444.67,55620.8,24,3,2317.53,16.04,Riesgoso,0,0.9588787456461483
34,11813.75,6235.62,12,2,519.64,4.4,Riesgoso,0,0.76394769969185
36,9602.7,51253.13,48,2,1067.77,11.12,Riesgoso,0,0.6001258088106178
38,13814.11,10068.02,60,4,167.8,1.21,Riesgoso,1,0.9121590733121577
32,7964.76,32986.47,36,4,916.29,11.5,Riesgoso,1,0.478766984745126
28,6693.73,38413.62,60,4,640.23,9.56,Riesgoso,1,0.38459338488679057
21,3491.32,9627.11,12,4,802.26,22.98,Riesgoso,1,0.1473193017240549
43,12851.16,5282.62,12,1,440.22,3.43,Confiable,0,0.8408118446994703
40,8963.08,94917.34,24,4,3954.89,44.12,Riesgoso,1,0.5527348597839319
46,3560.67,79240.49,60,4,1320.67,37.09,Riesgoso,1,0.1524576062095317
28,12525.7,63194.22,12,2,5266.18,42.04,Riesgoso,0,0.8166977484075703
55,6945.48,74383.64,24,2,3099.32,44.62,Riesgoso,0,0.4032461340463981
22,11935.78,88733.92,48,2,1848.62,15.49,Riesgoso,0,0.7729891891851842
43,11779.78,30461.37,24,1,1269.22,10.77,Confiable,0,0.7614307825559935
49,8040.94,46717.44,60,1,778.62,9.68,Confiable,0,0.4844113399823808
58,9648.6,62526.71,48,0,1302.64,13.5,Confiable,0,0.6035266476842066
24,4845.85,71894.87,60,2,1198.25,24.73,Riesgoso,1,0.2476796128230149
56,11052.29,53265.7,24,3,2219.4,20.08,Riesgoso,1,0.7075293387183654
51,7245.19,59489.43,12,3,4957.45,68.42,Riesgoso,1,0.4254523523209799
23,12711.31,80217.87,12,1,6684.82,52.59,Confiable,0,0.8304500295258015
48,8235.37,74427.64,12,1,6202.3,75.31,Confiable,0,0.4988171156292627
53,10562.13,57958.83,24,0,2414.95,22.86,Confiable,0,0.6712122323506464
28,14312.55,64377.75,12,3,5364.81,37.48,Riesgoso,0,0.9490896643394259
44,14361.91,99254.78,48,0,2067.81,14.4,Confiable,0,0.9527468627446621
41,12139.02,25487.14,12,3,2123.93,17.5,Riesgoso,1,0.7880477184372146
63,5805.6,99141.03,24,4,4130.88,71.15,Riesgoso,1,0.3187897459151035
58,5244.7,48896.03,12,1,4074.67,77.69,Confiable,1,0.27723134669514776
39,12765.44,99566.24,24,0,4148.59,32.5,Confiable,0,0.8344606484414304
60,12866.63,92865.84,60,2,1547.76,12.03,Riesgoso,0,0.841958053356865
27,14314.37,62193.22,60,0,1036.55,7.24,Confiable,0,0.9492245124167665
64,11519.23,18423.49,12,0,1535.29,13.33,Confiable,0,0.7421260207147392
27,9866.74,81944.8,36,3,2276.24,23.07,Riesgoso,0,0.6196891529540249
63,7340.14,72108.07,12,1,6009.01,81.87,Confiable,0,0.432487420971247
46,2446.0,49669.93,60,4,827.83,33.84,Riesgoso,1,0.06986908622645438
58,9684.26,14615.95,60,0,243.6,2.52,Confiable,0,0.6061687808918793
41,10104.04,85197.83,60,1,1419.96,14.05,Confiable,0,0.6372712676534287
36,6478.97,50632.25,24,0,2109.68,32.56,Confiable,0,0.36868131176060465
63,2881.68,57653.23,60,3,960.89,33.34,Riesgoso,1,0.10214964135597891
57,11643.73,45140.66,12,2,3761.72,32.31,Riesgoso,0,0.7513505183130357
58,8644.01,90326.14,36,1,2509.06,29.03,Confiable,0,0.5290942136097274
58,10151.93,46150.84,36,1,1281.97,12.63,Confiable,0,0.6408195503038898
22,3353.68,13372.88,24,1,557.2,16.61,Confiable,0,0.13712123064429965
59,3477.9,98690.21,48,4,2056.05,59.12,Riesgoso,1,0.14632498238454375
35,14867.45,36877.91,24,1,1536.58,10.34,Confiable,0,0.990203509458259
54,3353.58,73948.73,60,0,1232.48,36.75,Confiable,0,0.13711382140928094
33,2150.74,18419.23,36,1,511.65,23.79,Confiable,0,0.04799257891020524
26,3626.07,9568.14,24,4,398.67,10.99,Riesgoso,1,0.15730324591176936
32,8168.54,13337.98,60,4,222.3,2.72,Riesgoso,1,0.49386552386625737
44,12405.8,59282.28,60,3,988.04,7.96,Riesgoso,0,0.8078140756201344
47,14489.58,76350.6,24,3,3181.28,21.96,Riesgoso,1,0.9622062330930519
31,2991.96,98454.25,12,0,8204.52,274.22,Confiable,1,0.11032054573461454
34,7202.36,51802.49,36,1,1438.96,19.98,Confiable,0,0.4222789769624655
45,14618.87,79103.18,12,3,6591.93,45.09,Riesgoso,0,0.9717856330487447
50,9869.52,38499.71,24,1,1604.15,16.25,Confiable,0,0.6198951296875452
37,7352.06,89828.96,12,4,7485.75,101.82,Riesgoso,1,0.4333706017854775
25,13709.39,12098.67,36,3,336.07,2.45,Riesgoso,1,0.9044001224005624
21,13782.94,95575.05,60,2,1592.92,11.56,Riesgoso,0,0.9098496147568252
62,14777.63,87126.77,48,4,1815.14,12.28,Riesgoso,1,0.9835485345644518
29,14737.71,10050.42,60,3,167.51,1.14,Riesgoso,1,0.9805907679449819
30,7137.62,52732.47,12,3,4394.37,61.57,Riesgoso,1,0.4174822382113514
62,6626.3,79667.24,24,0,3319.47,50.1,Confiable,0,0.3795973377136731
55,13620.15,56295.77,48,4,1172.83,8.61,Riesgoso,1,0.8977881210698638
25,3301.87,22992.13,60,4,383.2,11.61,Riesgoso,1,0.13328250598110497
23,14871.58,55193.08,12,3,4599.42,30.93,Riesgoso,1,0.9905095108645318
63,13023.2,41947.25,60,0,699.12,5.37,Confiable,0,0.8535586926256625
64,11988.15,26359.21,24,3,1098.3,9.16,Riesgoso,0,0.7768694055644837
36,6760.32,20858.88,12,1,1738.24,25.71,Confiable,0,0.3895271944857509
41,3565.71,31282.32,36,0,868.95,24.37,Confiable,0,0.15283103165447479
58,4642.33,74950.04,48,4,1561.46,33.64,Riesgoso,1,0.23260033771293215
41,14164.43,98388.0,60,3,1639.8,11.58,Riesgoso,0,0.9381151054297097
24,2628.27,84618.7,48,0,1762.89,67.07,Confiable,0,0.08337389889506078
36,2553.52,48536.08,60,4,808.93,31.68,Riesgoso,1,0.07783549571857354
37,7683.73,16912.71,24,0,704.7,9.17,Confiable,0,0.4579448115720396
57,5694.54,32592.4,48,1,679.01,11.92,Confiable,0,0.3105610495033219
48,14631.89,14117.68,24,1,588.24,4.02,Confiable,0,0.9727503154481809
52,7283.37,50105.18,36,1,1391.81,19.11,Confiable,0,0.42828119825112415
28,6717.43,83079.38,12,3,6923.28,103.06,Riesgoso,1,0.38634937358622534
63,12712.34,11705.39,24,2,487.72,3.84,Riesgoso,0,0.8305263446464943
37,14563.18,43807.67,48,2,912.66,6.27,Riesgoso,0,0.9676594300668239
49,13879.82,14861.82,12,4,1238.48,8.92,Riesgoso,1,0.9170276816429533
27,9655.5,66987.22,24,1,2791.13,28.91,Confiable,0,0.6040378849004977
30,10868.02,71005.85,36,4,1972.38,18.15,Riesgoso,0,0.6938763413493847
57,7030.29,49066.07,60,0,817.77,11.63,Confiable,0,0.4095299062657678
64,12169.5,87585.37,24,4,3649.39,29.99,Riesgoso,1,0.790306053270918
45,10090.48,42344.35,24,1,1764.35,17.49,Confiable,0,0.6362665753848912
47,2421.06,5944.86,48,4,123.85,5.12,Riesgoso,1,0.0680212230127876
61,13930.89,60262.63,36,0,1673.96,12.02,Confiable,0,0.9208115779670096
22,13602.39,17991.17,48,0,374.82,2.76,Confiable,0,0.8964722409305406
41,2386.74,64554.65,24,0,2689.78,112.7,Confiable,0,0.06547837355436562
21,9555.0,95836.8,60,4,1597.28,16.72,Riesgoso,1,0.5965916037066921
51,3660.14,21119.75,48,4,439.99,12.02,Riesgoso,0,0.15982757228264452
27,4757.25,7943.6,36,2,220.66,4.64,Riesgoso,0,0.24111503059643602
33,6495.09,10294.63,48,0,214.47,3.3,Confiable,0,0.369875680445621
61,13119.9,64071.95,36,1,1779.78,13.57,Confiable,0,0.860723422888757
21,11090.09,20200.26,48,1,420.84,3.79,Confiable,0,0.7103300295554384
38,5053.84,83153.02,36,4,2309.81,45.7,Riesgoso,1,0.263090080738434
57,4631.42,63749.74,36,4,1770.83,38.24,Riesgoso,0,0.2317919901723907
57,12263.1,34381.62,60,1,573.03,4.67,Confiable,0,0.7972410972484324
23,7233.65,67420.26,12,1,5618.36,77.67,Confiable,0,0.4245973265998205
52,10401.86,23675.05,36,2,657.64,6.32,Riesgoso,0,0.6593374513861567
59,12483.14,59573.26,36,2,1654.81,13.26,Riesgoso,1,0.8135443779836062
42,7119.45,64441.48,12,3,5370.12,75.43,Riesgoso,1,0.4161359802084514
56,12224.64,36229.34,48,3,754.78,6.17,Riesgoso,1,0.7943915054602357
46,5471.2,87768.05,12,3,7314.0,133.68,Riesgoso,1,0.2940132640125305
42,14158.0,77989.92,48,3,1624.79,11.48,Riesgoso,0,0.9376386916180065
52,2916.86,13049.67,12,0,1087.47,37.28,Confiable,0,0.10475621023556182
36,3517.9,57324.93,24,3,2388.54,67.9,Riesgoso,1,0.14928867639202856
48,9904.87,99923.62,12,0,8326.97,84.07,Confiable,1,0.6225142942666599
53,5525.82,18979.58,48,0,395.41,7.16,Confiable,0,0.298060188179751
29,12394.64,10738.05,60,2,178.97,1.44,Riesgoso,0,0.8069872049920461
62,1841.02,68784.99,12,2,5732.08,311.35,Riesgoso,1,0.025044696210250378
50,14186.24,89038.86,36,1,2473.3,17.43,Confiable,0,0.9397310595872908
62,11159.93,49536.39,48,4,1032.01,9.25,Riesgoso,1,0.715504639292507
53,8766.59,57541.8,12,4,4795.15,54.7,Riesgoso,1,0.5381764538956646
49,2030.6,73733.98,24,4,3072.25,151.3,Riesgoso,1,0.039091123958724626
35,14066.24,30163.47,24,1,1256.81,8.93,Confiable,0,0.9308399775648364
59,6873.26,49378.41,36,1,1371.62,19.96,Confiable,0,0.3978951845158843
51,3632.89,33609.04,24,4,1400.38,38.55,Riesgoso,1,0.1578085557400455
57,8522.78,80104.11,24,4,3337.67,39.16,Riesgoso,1,0.520111997996543
59,14653.47,23781.26,36,3,660.59,4.51,Riesgoso,1,0.974349228365219
64,7124.58,74008.3,36,2,2055.79,28.85,Riesgoso,1,0.41651607396491136
29,12643.34,73863.02,36,2,2051.75,16.23,Riesgoso,1,0.825413972483583
29,10032.93,99969.96,48,4,2082.71,20.76,Riesgoso,1,0.6320025606316225
35,13711.7,13541.18,24,4,564.22,4.11,Riesgoso,0,0.9045712757294948
23,14134.32,85375.1,48,3,1778.65,12.58,Riesgoso,1,0.9358841847655754
32,8669.16,57740.24,36,2,1603.9,18.5,Riesgoso,0,0.5309576362169335
46,4873.11,31152.41,24,3,1298.02,26.64,Riesgoso,1,0.24969937028911574
25,1752.01,40805.19,12,4,3400.43,194.09,Riesgoso,1,0.018449736120094807
38,14545.08,87222.77,24,4,3634.28,24.99,Riesgoso,1,0.966318358528437
54,7970.36,35084.85,48,2,730.93,9.17,Riesgoso,0,0.4791819019061739
45,3606.03,51823.59,12,1,4318.63,119.76,Confiable,1,0.15581843521401947
30,9549.11,22966.5,48,0,478.47,5.01,Confiable,0,0.59615519976409
34,5523.77,98303.91,12,1,8191.99,148.3,Confiable,1,0.2979082988618674
58,14834.32,60779.77,12,2,5064.98,34.14,Riesgoso,0,0.9877488298965597
45,13696.56,60274.38,24,0,2511.43,18.34,Confiable,0,0.9034495175476617
38,3814.85,35755.84,12,2,2979.65,78.11,Riesgoso,1,0.1712903997800939
43,12979.66,85316.71,48,0,1777.43,13.69,Confiable,0,0.8503327116985152
58,6062.97,52372.95,12,2,4364.41,71.98,Riesgoso,1,0.33785889408276265
35,6384.25,29318.9,48,3,610.81,9.57,Riesgoso,1,0.36166328435088063
38,1639.24,79581.44,60,4,1326.36,80.91,Riesgoso,1,0.01009434178949326
38,12904.46,44266.02,48,1,922.21,7.15,Confiable,0,0.8447609669644438
44,14768.58,42962.1,36,2,1193.39,8.08,Riesgoso,0,0.9828779987952584
59,4024.48,53367.27,60,2,889.45,22.1,Riesgoso,0,0.18682237914981992
44,5462.11,37450.84,24,3,1560.45,28.57,Riesgoso,0,0.29333976454932953
53,4148.25,79271.86,24,0,3302.99,79.62,Confiable,0,0.1959927893324798
27,14074.98,55640.1,48,3,1159.17,8.24,Riesgoso,0,0.9314875447054718
42,4998.37,36816.76,12,3,3068.06,61.38,Riesgoso,1,0.25898017807355445
30,10016.31,29640.14,24,1,1235.01,12.33,Confiable,0,0.6307711457715125
54,7973.3,87508.43,60,4,1458.47,18.29,Riesgoso,1,0.47939973341572406
29,14044.54,57199.37,60,0,953.32,6.79,Confiable,0,0.9292321735657759
44,7670.77,15662.74,48,2,326.31,4.25,Riesgoso,0,0.4569845747136146
21,14483.65,80551.36,36,3,2237.54,15.45,Riesgoso,1,0.9617668654564422
46,11951.84,66578.36,12,4,5548.2,46.42,Riesgoso,1,0.7741791123291893
64,2014.41,12142.79,36,4,337.3,16.74,Riesgoso,1,0.03789156880919516
50,13878.23,82768.81,36,1,2299.13,16.57,Confiable,0,0.9169098748061558
25,10143.34,37724.37,60,1,628.74,6.2,Confiable,0,0.6401830970157825
42,13624.69,63835.06,36,2,1773.2,13.01,Riesgoso,0,0.8981245003397135
43,10105.36,62461.32,60,1,1041.02,10.3,Confiable,0,0.6373690695556756
36,9201.5,26615.53,60,4,443.59,4.82,Riesgoso,1,0.5703999579155451
55,3368.56,25606.65,36,2,711.3,21.12,Riesgoso,1,0.13822372481508402
40,14983.39,9934.43,60,1,165.57,1.11,Confiable,0,0.9987937765389536
26,13486.86,33731.31,60,3,562.19,4.17,Riesgoso,1,0.8879123517134226
36,2436.29,75233.41,60,0,1253.89,51.47,Confiable,0,0.06914964950613743
45,2189.31,55010.8,12,2,4584.23,209.39,Riesgoso,1,0.05085032085692248
44,12539.33,53244.08,24,1,2218.5,17.69,Confiable,0,0.8177076271406206
46,4312.4,14756.12,60,4,245.94,5.7,Riesgoso,1,0.20815504861569556
54,9525.19,38118.42,60,1,635.31,6.67,Confiable,0,0.5943829107476141
41,8647.03,66299.7,12,3,5524.98,63.89,Riesgoso,1,0.5293179725072926
23,12163.63,34652.7,36,1,962.58,7.91,Confiable,0,0.7898711311753195
35,9134.91,23423.46,36,0,650.65,7.12,Confiable,0,0.5654661483165847
41,9857.18,47185.11,60,2,786.42,7.98,Riesgoso,0,0.6189808300862361
38,10234.0,89367.93,12,3,7447.33,72.77,Riesgoso,1,0.6469003094837468
21,1866.08,82151.28,48,0,1711.48,91.72,Confiable,0,0.026901450505939607
53,9426.97,57744.88,36,1,1604.02,17.02,Confiable,0,0.587105560112235
57,13119.36,99082.92,36,0,2752.3,20.98,Confiable,0,0.860683413019656
61,4192.5,70909.47,24,3,2954.56,70.47,Riesgoso,1,0.19927137582825985
58,13119.12,56716.16,60,4,945.27,7.21,Riesgoso,1,0.8606656308556111
23,8926.9,30203.18,36,2,838.98,9.4,Riesgoso,0,0.5500541985541618
61,8338.1,22333.11,12,3,1861.09,22.32,Riesgoso,1,0.5064286227639855
50,14070.66,86806.98,48,4,1808.48,12.85,Riesgoso,1,0.9311674657526634
59,12867.11,38252.9,48,4,796.94,6.19,Riesgoso,1,0.841993617684955
25,14269.41,18625.42,36,3,517.37,3.63,Riesgoso,1,0.9458933203523535
48,6260.46,98674.1,24,0,4111.42,65.67,Confiable,0,0.352491392321217
31,7222.28,9778.42,36,0,271.62,3.76,Confiable,0,0.423754896578193
27,2640.13,28798.38,48,2,599.97,22.73,Riesgoso,0,0.08425263416828004
35,13969.01,42777.78,60,2,712.96,5.1,Riesgoso,0,0.9236359783561426
34,7972.69,10643.7,36,3,295.66,3.71,Riesgoso,1,0.47935453708210984
24,6682.92,19994.15,12,3,1666.18,24.93,Riesgoso,0,0.3837924465812678
31,6502.19,51373.94,12,2,4281.16,65.84,Riesgoso,1,0.37040173613194954
31,10756.37,54384.09,36,0,1510.67,14.04,Confiable,0,0.6856039304509928
61,3018.51,69267.82,60,1,1154.46,38.25,Confiable,1,0.1122876976320826
29,4731.77,23541.62,60,2,392.36,8.29,Riesgoso,0,0.23922715751366821
41,7482.15,94654.88,12,0,7887.91,105.42,Confiable,0,0.4430092756213199
54,11624.04,37488.77,48,4,781.02,6.72,Riesgoso,1,0.7498916399378514
37,10939.75,86877.36,12,4,7239.78,66.18,Riesgoso,1,0.6991909856283068
42,13723.5,97095.25,24,0,4045.64,29.48,Confiable,0,0.9054455654617027
31,9297.42,37727.3,60,1,628.79,6.76,Confiable,0,0.5775068961454937
29,1527.83,99218.87,48,3,2067.06,135.29,Riesgoso,1,0.00183971305514619
56,8475.65,68497.97,60,2,1141.63,13.47,Riesgoso,0,0.5166200255322239
34,13271.71,35942.94,24,4,1497.62,11.28,Riesgoso,1,0.8719713825706636
23,10168.29,40772.13,12,2,3397.68,33.41,Riesgoso,0,0.6420317011529512
26,1529.41,98340.79,48,2,2048.77,133.96,Riesgoso,1,0.001956778968441851
24,3205.69,69208.89,36,2,1922.47,59.97,Riesgoso,0,0.12615630374010775
37,10126.89,15991.46,36,0,444.21,4.39,Confiable,0,0.6389642778552043
35,8613.11,33144.0,12,3,2762.0,32.07,Riesgoso,0,0.5268047599889455
39,11888.54,52423.4,12,4,4368.62,36.75,Riesgoso,1,0.7694890665623447
29,14998.85,82869.05,36,1,2301.92,15.35,Confiable,0,0.9999392442728465
26,3692.49,27755.59,36,1,770.99,20.88,Confiable,0,0.16222445981119785
44,4436.23,68516.39,48,1,1427.42,32.18,Confiable,0,0.21732990433936664
61,7018.45,80890.81,60,4,1348.18,19.21,Riesgoso,1,0.40865265283955227
35,11293.53,84116.36,12,3,7009.7,62.07,Riesgoso,1,0.7254033772775063
44,13144.87,45283.06,36,0,1257.86,9.57,Confiable,0,0.8625735088729295
22,5377.7,79347.89,48,2,1653.08,30.74,Riesgoso,0,0.2870856292700347
37,14999.67,94208.29,36,4,2616.9,17.45,Riesgoso,1,1.0
25,14135.97,28327.93,36,2,786.89,5.57,Riesgoso,0,0.9360064371433842
37,4014.55,50202.53,48,0,1045.89,26.05,Confiable,0,0.18608664211246181
46,1735.62,82854.37,12,2,6904.53,397.81,Riesgoso,1,0.0172353625005279
41,12879.05,25114.7,36,4,697.63,5.42,Riesgoso,0,0.8428782803461891
38,12821.47,69287.84,24,4,2886.99,22.52,Riesgoso,1,0.8386120428224146
38,8600.56,23799.69,12,1,1983.31,23.06,Confiable,0,0.5258749009940971
48,7075.2,56661.18,36,0,1573.92,22.25,Confiable,0,0.41285739371267133
23,7808.22,58753.59,36,2,1632.04,20.9,Riesgoso,0,0.4671685682468342
33,6415.45,75918.09,12,0,6326.51,98.61,Confiable,0,0.3639749656767188
34,3844.47,51541.98,24,0,2147.58,55.86,Confiable,0,0.1734850151926364
61,8064.15,6168.66,12,1,514.05,6.37,Confiable,0,0.48613102343022385
36,9656.66,8236.67,60,4,137.28,1.42,Riesgoso,1,0.6041238320267147
62,6928.98,55923.98,48,2,1165.08,16.81,Riesgoso,0,0.40202361026831057
58,11573.27,44260.56,60,1,737.68,6.37,Confiable,0,0.7461299713188513
43,4866.26,18749.45,36,0,520.82,10.7,Confiable,0,0.249191837690334
24,10345.83,13507.83,36,0,375.22,3.63,Confiable,0,0.6551860570051724
59,13354.18,14362.9,60,3,239.38,1.79,Riesgoso,1,0.8780817786905956
22,3007.24,31416.18,48,2,654.5,21.76,Riesgoso,0,0.11145267684547372
56,7730.39,65585.19,60,2,1093.09,14.14,Riesgoso,0,0.4614019606317707
51,8155.25,6858.85,36,0,190.52,2.34,Confiable,0,0.49288083653227055
56,2523.91,61986.44,12,4,5165.54,204.66,Riesgoso,1,0.0756416212295329
37,6293.22,14442.87,36,4,401.19,6.37,Riesgoso,1,0.3549186577133471
41,11169.01,39507.59,24,2,1646.15,14.74,Riesgoso,0,0.716177397832206
36,12572.62,25916.25,36,0,719.9,5.73,Confiable,0,0.8201741614783499
21,6909.49,20739.85,48,0,432.08,6.25,Confiable,0,0.4005795503631636
54,7259.91,84907.55,24,2,3537.81,48.73,Riesgoso,0,0.4265429917157343
23,5035.66,31491.01,48,0,656.06,13.03,Confiable,0,0.26174308181203215
64,3114.58,42734.53,24,1,1780.61,57.17,Confiable,0,0.11940574971455921
27,12089.01,48854.05,36,3,1357.06,11.23,Riesgoso,1,0.7843423600043566
46,4808.81,74102.54,12,2,6175.21,128.41,Riesgoso,1,0.24493523217208396
56,14613.25,39212.61,60,3,653.54,4.47,Riesgoso,1,0.971369234040693
33,13581.75,82228.05,48,0,1713.08,12.61,Confiable,0,0.8949429748226785
59,4894.77,13891.91,36,3,385.89,7.88,Riesgoso,0,0.2513042105941688
35,2732.65,29464.06,12,1,2455.34,89.85,Confiable,0,0.0911076584075924
28,10196.28,31500.19,48,0,656.25,6.44,Confiable,0,0.6441055460346886
63,4281.05,70413.78,24,3,2933.91,68.53,Riesgoso,1,0.20583225343732936
26,8761.7,69806.23,60,4,1163.44,13.28,Riesgoso,1,0.5378141423032496
25,8128.69,27625.18,48,0,575.52,7.08,Confiable,0,0.4909129437113006
39,2306.05,31364.28,48,1,653.42,28.34,Confiable,0,0.05949986181776691
42,2209.56,5025.97,12,4,418.83,18.96,Riesgoso,1,0.05235069094821167
61,3172.41,44103.99,36,4,1225.11,38.62,Riesgoso,1,0.12369051032588037
38,3971.83,15978.5,24,2,665.77,16.76,Riesgoso,0,0.18292141691246802
58,8715.48,12435.36,60,3,207.26,2.38,Riesgoso,0,0.5343895938776009
57,12009.61,97401.48,36,2,2705.6,22.53,Riesgoso,0,0.7784594273994994
21,8297.2,98407.97,12,0,8200.66,98.84,Confiable,0,0.5033982456413323
29,2689.12,36993.24,24,3,1541.38,57.32,Riesgoso,1,0.08788241840394703
